date,user,movie,list_user,Metric,metric_order,Score
15/04/2024,MA,Loving Vincent,Krishan,plot,2,1
15/04/2024,MA,Loving Vincent,Krishan,acting,3,1
15/04/2024,MA,Loving Vincent,Krishan,camera,4,1
15/04/2024,MA,Loving Vincent,Krishan,themes,5,0.4
15/04/2024,MA,Loving Vincent,Krishan,music,6,0.4
15/04/2024,MA,Loving Vincent,Krishan,casting,7,0.2
15/04/2024,MA,Loving Vincent,Krishan,wildcard,8,0.5
15/04/2024,YA,Loving Vincent,Krishan,enjoyable,1,5
15/04/2024,YA,Loving Vincent,Krishan,plot,2,1.8
15/04/2024,YA,Loving Vincent,Krishan,acting,3,1
15/04/2024,YA,Loving Vincent,Krishan,camera,4,1
15/04/2024,YA,Loving Vincent,Krishan,themes,5,0.5
15/04/2024,YA,Loving Vincent,Krishan,music,6,0.4
15/04/2024,YA,Loving Vincent,Krishan,casting,7,0.3
15/04/2024,YA,Loving Vincent,Krishan,wildcard,8,0.5
15/04/2024,ZA,Loving Vincent,Krishan,enjoyable,1,5
15/04/2024,ZA,Loving Vincent,Krishan,plot,2,1
15/04/2024,ZA,Loving Vincent,Krishan,acting,3,1
15/04/2024,ZA,Loving Vincent,Krishan,camera,4,0.8
15/04/2024,ZA,Loving Vincent,Krishan,themes,5,0.1
15/04/2024,ZA,Loving Vincent,Krishan,music,6,0.4
15/04/2024,ZA,Loving Vincent,Krishan,casting,7,0.3
15/04/2024,ZA,Loving Vincent,Krishan,wildcard,8,0
15/04/2024,KS,Loving Vincent,Krishan,enjoyable,1,5
15/04/2024,KS,Loving Vincent,Krishan,plot,2,1.25
15/04/2024,KS,Loving Vincent,Krishan,acting,3,1
15/04/2024,KS,Loving Vincent,Krishan,camera,4,1
15/04/2024,KS,Loving Vincent,Krishan,themes,5,0.5
15/04/2024,KS,Loving Vincent,Krishan,music,6,0.35
15/04/2024,KS,Loving Vincent,Krishan,casting,7,0.4
15/04/2024,KS,Loving Vincent,Krishan,wildcard,8,0.5
20/05/2024,MA,Nairobi Half Life,Muhammad,enjoyable,1,5
20/05/2024,MA,Nairobi Half Life,Muhammad,plot,2,1.5
20/05/2024,MA,Nairobi Half Life,Muhammad,acting,3,1.2
20/05/2024,MA,Nairobi Half Life,Muhammad,camera,4,0.7
20/05/2024,MA,Nairobi Half Life,Muhammad,themes,5,0.3
20/05/2024,MA,Nairobi Half Life,Muhammad,music,6,0.5
20/05/2024,MA,Nairobi Half Life,Muhammad,casting,7,0.5
20/05/2024,MA,Nairobi Half Life,Muhammad,wildcard,8,0.5
20/05/2024,YA,Nairobi Half Life,Muhammad,enjoyable,1,5
20/05/2024,YA,Nairobi Half Life,Muhammad,plot,2,1
20/05/2024,YA,Nairobi Half Life,Muhammad,acting,3,1
20/05/2024,YA,Nairobi Half Life,Muhammad,camera,4,0.7
20/05/2024,YA,Nairobi Half Life,Muhammad,themes,5,0.4
20/05/2024,YA,Nairobi Half Life,Muhammad,music,6,0.3
20/05/2024,YA,Nairobi Half Life,Muhammad,casting,7,0.4
20/05/2024,YA,Nairobi Half Life,Muhammad,wildcard,8,0.1
20/05/2024,BM,Nairobi Half Life,Muhammad,enjoyable,1,5
20/05/2024,BM,Nairobi Half Life,Muhammad,plot,2,1
20/05/2024,BM,Nairobi Half Life,Muhammad,acting,3,1
20/05/2024,BM,Nairobi Half Life,Muhammad,camera,4,0.7
20/05/2024,BM,Nairobi Half Life,Muhammad,themes,5,0.4
20/05/2024,BM,Nairobi Half Life,Muhammad,music,6,0.3
20/05/2024,BM,Nairobi Half Life,Muhammad,casting,7,0.4
20/05/2024,BM,Nairobi Half Life,Muhammad,wildcard,8,0.1
20/05/2024,ZA,Nairobi Half Life,Muhammad,enjoyable,1,5
20/05/2024,ZA,Nairobi Half Life,Muhammad,plot,2,1.75
20/05/2024,ZA,Nairobi Half Life,Muhammad,acting,3,1.2
20/05/2024,ZA,Nairobi Half Life,Muhammad,camera,4,0.7
20/05/2024,ZA,Nairobi Half Life,Muhammad,themes,5,0.4
20/05/2024,ZA,Nairobi Half Life,Muhammad,music,6,0.25
20/05/2024,ZA,Nairobi Half Life,Muhammad,casting,7,0.4
20/05/2024,ZA,Nairobi Half Life,Muhammad,wildcard,8,0.1
20/05/2024,KS,Nairobi Half Life,Muhammad,enjoyable,1,5
20/05/2024,KS,Nairobi Half Life,Muhammad,plot,2,1.5
20/05/2024,KS,Nairobi Half Life,Muhammad,acting,3,1.2
20/05/2024,KS,Nairobi Half Life,Muhammad,camera,4,0.6
20/05/2024,KS,Nairobi Half Life,Muhammad,themes,5,0.25
20/05/2024,KS,Nairobi Half Life,Muhammad,music,6,0.4
20/05/2024,KS,Nairobi Half Life,Muhammad,casting,7,0.5
20/05/2024,KS,Nairobi Half Life,Muhammad,wildcard,8,0.25
23/06/2024,MA,Persona,Zelie,enjoyable,1,5
23/06/2024,MA,Persona,Zelie,plot,2,1.5
23/06/2024,MA,Persona,Zelie,acting,3,1.4
23/06/2024,MA,Persona,Zelie,camera,4,0.9
23/06/2024,MA,Persona,Zelie,themes,5,0.4
23/06/2024,MA,Persona,Zelie,music,6,0.2
23/06/2024,MA,Persona,Zelie,casting,7,0.5
23/06/2024,MA,Persona,Zelie,wildcard,8,0.2
23/06/2024,BM,Persona,Zelie,enjoyable,1,5
23/06/2024,BM,Persona,Zelie,plot,2,1.5
23/06/2024,BM,Persona,Zelie,acting,3,1.2
23/06/2024,BM,Persona,Zelie,camera,4,0.8
23/06/2024,BM,Persona,Zelie,themes,5,0.4
23/06/2024,BM,Persona,Zelie,music,6,0.3
23/06/2024,BM,Persona,Zelie,casting,7,0.4
23/06/2024,BM,Persona,Zelie,wildcard,8,0.25
23/06/2024,ZA,Persona,Zelie,enjoyable,1,5
23/06/2024,ZA,Persona,Zelie,plot,2,1.5
23/06/2024,ZA,Persona,Zelie,acting,3,1.3
23/06/2024,ZA,Persona,Zelie,camera,4,0.9
23/06/2024,ZA,Persona,Zelie,themes,5,0.4
23/06/2024,ZA,Persona,Zelie,music,6,0.3
23/06/2024,ZA,Persona,Zelie,casting,7,0.5
23/06/2024,ZA,Persona,Zelie,wildcard,8,0.2
23/06/2024,KS,Persona,Zelie,enjoyable,1,5
23/06/2024,KS,Persona,Zelie,plot,2,1.8
23/06/2024,KS,Persona,Zelie,acting,3,1.2
23/06/2024,KS,Persona,Zelie,camera,4,0.7
23/06/2024,KS,Persona,Zelie,themes,5,0.5
23/06/2024,KS,Persona,Zelie,music,6,0.25
23/06/2024,KS,Persona,Zelie,casting,7,0.5
23/06/2024,KS,Persona,Zelie,wildcard,8,0.5
22/07/2024,MA,Se7en,Yasin,enjoyable,1,5
22/07/2024,MA,Se7en,Yasin,plot,2,1.8
22/07/2024,MA,Se7en,Yasin,acting,3,1.5
22/07/2024,MA,Se7en,Yasin,camera,4,0.9
22/07/2024,MA,Se7en,Yasin,themes,5,0.4
22/07/2024,MA,Se7en,Yasin,music,6,0.3
22/07/2024,MA,Se7en,Yasin,casting,7,0.5
22/07/2024,MA,Se7en,Yasin,wildcard,8,0.5
22/07/2024,YA,Se7en,Yasin,enjoyable,1,5
22/07/2024,YA,Se7en,Yasin,plot,2,2
22/07/2024,YA,Se7en,Yasin,acting,3,1.3
22/07/2024,YA,Se7en,Yasin,camera,4,1
22/07/2024,YA,Se7en,Yasin,themes,5,0.5
22/07/2024,YA,Se7en,Yasin,music,6,0.4
22/07/2024,YA,Se7en,Yasin,casting,7,0.5
22/07/2024,YA,Se7en,Yasin,wildcard,8,0.5
22/07/2024,ZA,Se7en,Yasin,enjoyable,1,5
22/07/2024,ZA,Se7en,Yasin,plot,2,1.6
22/07/2024,ZA,Se7en,Yasin,acting,3,1.1
22/07/2024,ZA,Se7en,Yasin,camera,4,0.75
22/07/2024,ZA,Se7en,Yasin,themes,5,0.4
22/07/2024,ZA,Se7en,Yasin,music,6,0.4
22/07/2024,ZA,Se7en,Yasin,casting,7,0.3
22/07/2024,ZA,Se7en,Yasin,wildcard,8,0.1
22/07/2024,BM,Se7en,Yasin,enjoyable,1,5
22/07/2024,BM,Se7en,Yasin,plot,2,1.6
22/07/2024,BM,Se7en,Yasin,acting,3,1.3
22/07/2024,BM,Se7en,Yasin,camera,4,0.85
22/07/2024,BM,Se7en,Yasin,themes,5,0.35
22/07/2024,BM,Se7en,Yasin,music,6,0.4
22/07/2024,BM,Se7en,Yasin,casting,7,0.4
22/07/2024,BM,Se7en,Yasin,wildcard,8,0.2
22/07/2024,KS,Se7en,Yasin,enjoyable,1,5
22/07/2024,KS,Se7en,Yasin,plot,2,1.6
22/07/2024,KS,Se7en,Yasin,acting,3,1.3
22/07/2024,KS,Se7en,Yasin,camera,4,0.8
22/07/2024,KS,Se7en,Yasin,themes,5,0.5
22/07/2024,KS,Se7en,Yasin,music,6,0.1
22/07/2024,KS,Se7en,Yasin,casting,7,0.5
22/07/2024,KS,Se7en,Yasin,wildcard,8,0.2
12/08/2024,MA,The Handmaiden,Becca,enjoyable,1,5
12/08/2024,MA,The Handmaiden,Becca,plot,2,1.8
12/08/2024,MA,The Handmaiden,Becca,acting,3,1.2
12/08/2024,MA,The Handmaiden,Becca,camera,4,1
12/08/2024,MA,The Handmaiden,Becca,themes,5,0.3
12/08/2024,MA,The Handmaiden,Becca,music,6,0.3
12/08/2024,MA,The Handmaiden,Becca,casting,7,0.3
12/08/2024,MA,The Handmaiden,Becca,wildcard,8,0.5
12/08/2024,ZA,The Handmaiden,Becca,enjoyable,1,5
12/08/2024,ZA,The Handmaiden,Becca,plot,2,1.3
12/08/2024,ZA,The Handmaiden,Becca,acting,3,1
12/08/2024,ZA,The Handmaiden,Becca,camera,4,0.6
12/08/2024,ZA,The Handmaiden,Becca,themes,5,0.35
12/08/2024,ZA,The Handmaiden,Becca,music,6,0.3
12/08/2024,ZA,The Handmaiden,Becca,casting,7,0.3
12/08/2024,ZA,The Handmaiden,Becca,wildcard,8,0.1
12/08/2024,BM,The Handmaiden,Becca,enjoyable,1,5
12/08/2024,BM,The Handmaiden,Becca,plot,2,1.8
12/08/2024,BM,The Handmaiden,Becca,acting,3,1.4
12/08/2024,BM,The Handmaiden,Becca,camera,4,0.9
12/08/2024,BM,The Handmaiden,Becca,themes,5,0.3
12/08/2024,BM,The Handmaiden,Becca,music,6,0.3
12/08/2024,BM,The Handmaiden,Becca,casting,7,0.4
12/08/2024,BM,The Handmaiden,Becca,wildcard,8,0.35
12/08/2024,KS,The Handmaiden,Becca,enjoyable,1,5
12/08/2024,KS,The Handmaiden,Becca,plot,2,1.8
12/08/2024,KS,The Handmaiden,Becca,acting,3,1.1
12/08/2024,KS,The Handmaiden,Becca,camera,4,1
12/08/2024,KS,The Handmaiden,Becca,themes,5,0.3
12/08/2024,KS,The Handmaiden,Becca,music,6,0.2
12/08/2024,KS,The Handmaiden,Becca,casting,7,0.35
12/08/2024,KS,The Handmaiden,Becca,wildcard,8,0.1
02/09/2024,MA,Throne Of Blood,Krishan,enjoyable,1,5
02/09/2024,MA,Throne Of Blood,Krishan,plot,2,0.5
02/09/2024,MA,Throne Of Blood,Krishan,acting,3,0.3
02/09/2024,MA,Throne Of Blood,Krishan,camera,4,0.8
02/09/2024,MA,Throne Of Blood,Krishan,themes,5,0.4
02/09/2024,MA,Throne Of Blood,Krishan,music,6,0.3
02/09/2024,MA,Throne Of Blood,Krishan,casting,7,0.3
02/09/2024,MA,Throne Of Blood,Krishan,wildcard,8,-0.5
02/09/2024,ZA,Throne Of Blood,Krishan,enjoyable,1,5
02/09/2024,ZA,Throne Of Blood,Krishan,plot,2,1.3
02/09/2024,ZA,Throne Of Blood,Krishan,acting,3,1.1
02/09/2024,ZA,Throne Of Blood,Krishan,camera,4,0.9
02/09/2024,ZA,Throne Of Blood,Krishan,themes,5,0.3
02/09/2024,ZA,Throne Of Blood,Krishan,music,6,0.3
02/09/2024,ZA,Throne Of Blood,Krishan,casting,7,0.4
02/09/2024,ZA,Throne Of Blood,Krishan,wildcard,8,0.1
02/09/2024,BM,Throne Of Blood,Krishan,enjoyable,1,0
02/09/2024,BM,Throne Of Blood,Krishan,plot,2,1.5
02/09/2024,BM,Throne Of Blood,Krishan,acting,3,1
02/09/2024,BM,Throne Of Blood,Krishan,camera,4,0.7
02/09/2024,BM,Throne Of Blood,Krishan,themes,5,0.35
02/09/2024,BM,Throne Of Blood,Krishan,music,6,0.25
02/09/2024,BM,Throne Of Blood,Krishan,casting,7,0.3
02/09/2024,BM,Throne Of Blood,Krishan,wildcard,8,0.5
02/09/2024,KS,Throne Of Blood,Krishan,enjoyable,1,5
02/09/2024,KS,Throne Of Blood,Krishan,plot,2,1.5
02/09/2024,KS,Throne Of Blood,Krishan,acting,3,0.55
02/09/2024,KS,Throne Of Blood,Krishan,camera,4,0.75
02/09/2024,KS,Throne Of Blood,Krishan,themes,5,0.35
02/09/2024,KS,Throne Of Blood,Krishan,music,6,0.35
02/09/2024,KS,Throne Of Blood,Krishan,casting,7,0.3
02/09/2024,KS,Throne Of Blood,Krishan,wildcard,8,0.3
21/10/2024,MA,Ladri Di Biciclette,Muhammad,enjoyable,1,5
21/10/2024,MA,Ladri Di Biciclette,Muhammad,plot,2,1.5
21/10/2024,MA,Ladri Di Biciclette,Muhammad,acting,3,1.5
21/10/2024,MA,Ladri Di Biciclette,Muhammad,camera,4,0.8
21/10/2024,MA,Ladri Di Biciclette,Muhammad,themes,5,0.4
21/10/2024,MA,Ladri Di Biciclette,Muhammad,music,6,0.3
21/10/2024,MA,Ladri Di Biciclette,Muhammad,casting,7,0.4
21/10/2024,MA,Ladri Di Biciclette,Muhammad,wildcard,8,0.5
21/10/2024,ZA,Ladri Di Biciclette,Muhammad,enjoyable,1,5
21/10/2024,ZA,Ladri Di Biciclette,Muhammad,plot,2,1.4
21/10/2024,ZA,Ladri Di Biciclette,Muhammad,acting,3,1.3
21/10/2024,ZA,Ladri Di Biciclette,Muhammad,camera,4,0.8
21/10/2024,ZA,Ladri Di Biciclette,Muhammad,themes,5,0.45
21/10/2024,ZA,Ladri Di Biciclette,Muhammad,music,6,0.35
21/10/2024,ZA,Ladri Di Biciclette,Muhammad,casting,7,0.4
21/10/2024,ZA,Ladri Di Biciclette,Muhammad,wildcard,8,0.2
21/10/2024,KD,Ladri Di Biciclette,Muhammad,enjoyable,1,5
21/10/2024,KD,Ladri Di Biciclette,Muhammad,plot,2,1
21/10/2024,KD,Ladri Di Biciclette,Muhammad,acting,3,1.4
21/10/2024,KD,Ladri Di Biciclette,Muhammad,camera,4,0.8
21/10/2024,KD,Ladri Di Biciclette,Muhammad,themes,5,0.2
21/10/2024,KD,Ladri Di Biciclette,Muhammad,music,6,0.3
21/10/2024,KD,Ladri Di Biciclette,Muhammad,casting,7,0.4
21/10/2024,KD,Ladri Di Biciclette,Muhammad,wildcard,8,0
21/10/2024,KS,Ladri Di Biciclette,Muhammad,enjoyable,1,5
21/10/2024,KS,Ladri Di Biciclette,Muhammad,plot,2,1.4
21/10/2024,KS,Ladri Di Biciclette,Muhammad,acting,3,1.2
21/10/2024,KS,Ladri Di Biciclette,Muhammad,camera,4,0.75
21/10/2024,KS,Ladri Di Biciclette,Muhammad,themes,5,0.35
21/10/2024,KS,Ladri Di Biciclette,Muhammad,music,6,0.2
21/10/2024,KS,Ladri Di Biciclette,Muhammad,casting,7,0.4
21/10/2024,KS,Ladri Di Biciclette,Muhammad,wildcard,8,0.2
26/11/2024,MA,La Noire De,Zelie,enjoyable,1,5
26/11/2024,MA,La Noire De,Zelie,plot,2,1.3
26/11/2024,MA,La Noire De,Zelie,acting,3,1
26/11/2024,MA,La Noire De,Zelie,camera,4,0.8
26/11/2024,MA,La Noire De,Zelie,themes,5,0.5
26/11/2024,MA,La Noire De,Zelie,music,6,0.5
26/11/2024,MA,La Noire De,Zelie,casting,7,0.3
26/11/2024,MA,La Noire De,Zelie,wildcard,8,0.5
26/11/2024,ZA,La Noire De,Zelie,enjoyable,1,5
26/11/2024,ZA,La Noire De,Zelie,plot,2,1.5
26/11/2024,ZA,La Noire De,Zelie,acting,3,1.3
26/11/2024,ZA,La Noire De,Zelie,camera,4,0.8
26/11/2024,ZA,La Noire De,Zelie,themes,5,0.4
26/11/2024,ZA,La Noire De,Zelie,music,6,0.3
26/11/2024,ZA,La Noire De,Zelie,casting,7,0.4
26/11/2024,ZA,La Noire De,Zelie,wildcard,8,0.1
26/11/2024,YA,La Noire De,Zelie,enjoyable,1,5
26/11/2024,YA,La Noire De,Zelie,plot,2,1
26/11/2024,YA,La Noire De,Zelie,acting,3,0.75
26/11/2024,YA,La Noire De,Zelie,camera,4,0.8
26/11/2024,YA,La Noire De,Zelie,themes,5,0.4
26/11/2024,YA,La Noire De,Zelie,music,6,0.3
26/11/2024,YA,La Noire De,Zelie,casting,7,0.25
26/11/2024,YA,La Noire De,Zelie,wildcard,8,0
26/11/2024,KS,La Noire De,Zelie,enjoyable,1,5
26/11/2024,KS,La Noire De,Zelie,plot,2,1.3
26/11/2024,KS,La Noire De,Zelie,acting,3,1.2
26/11/2024,KS,La Noire De,Zelie,camera,4,0.8
26/11/2024,KS,La Noire De,Zelie,themes,5,0.4
26/11/2024,KS,La Noire De,Zelie,music,6,0.5
26/11/2024,KS,La Noire De,Zelie,casting,7,0.5
26/11/2024,KS,La Noire De,Zelie,wildcard,8,0
06/12/2024,MA,In Bruges,Muhammad,enjoyable,1,5
06/12/2024,MA,In Bruges,Muhammad,plot,2,1.8
06/12/2024,MA,In Bruges,Muhammad,acting,3,1.5
06/12/2024,MA,In Bruges,Muhammad,camera,4,0.8
06/12/2024,MA,In Bruges,Muhammad,themes,5,0.3
06/12/2024,MA,In Bruges,Muhammad,music,6,0.3
06/12/2024,MA,In Bruges,Muhammad,casting,7,0.5
06/12/2024,MA,In Bruges,Muhammad,wildcard,8,0.5
06/12/2024,ZA,In Bruges,Muhammad,enjoyable,1,5
06/12/2024,ZA,In Bruges,Muhammad,plot,2,1.6
06/12/2024,ZA,In Bruges,Muhammad,acting,3,1.2
06/12/2024,ZA,In Bruges,Muhammad,camera,4,0.5
06/12/2024,ZA,In Bruges,Muhammad,themes,5,0.4
06/12/2024,ZA,In Bruges,Muhammad,music,6,0.25
06/12/2024,ZA,In Bruges,Muhammad,casting,7,0.4
06/12/2024,ZA,In Bruges,Muhammad,wildcard,8,-0.1
06/12/2024,BM,In Bruges,Muhammad,enjoyable,1,5
06/12/2024,BM,In Bruges,Muhammad,plot,2,1.7
06/12/2024,BM,In Bruges,Muhammad,acting,3,1.4
06/12/2024,BM,In Bruges,Muhammad,camera,4,0.7
06/12/2024,BM,In Bruges,Muhammad,themes,5,0.2
06/12/2024,BM,In Bruges,Muhammad,music,6,0.4
06/12/2024,BM,In Bruges,Muhammad,casting,7,0.5
06/12/2024,BM,In Bruges,Muhammad,wildcard,8,0.1
06/12/2024,KS,In Bruges,Muhammad,enjoyable,1,5
06/12/2024,KS,In Bruges,Muhammad,plot,2,1.8
06/12/2024,KS,In Bruges,Muhammad,acting,3,1.4
06/12/2024,KS,In Bruges,Muhammad,camera,4,0.8
06/12/2024,KS,In Bruges,Muhammad,themes,5,0
06/12/2024,KS,In Bruges,Muhammad,music,6,0.4
06/12/2024,KS,In Bruges,Muhammad,casting,7,0.5
06/12/2024,KS,In Bruges,Muhammad,wildcard,8,0.2
06/12/2024,KD,In Bruges,Muhammad,enjoyable,1,5
06/12/2024,KD,In Bruges,Muhammad,plot,2,1.5
06/12/2024,KD,In Bruges,Muhammad,acting,3,1.5
06/12/2024,KD,In Bruges,Muhammad,camera,4,0.8
06/12/2024,KD,In Bruges,Muhammad,themes,5,0.3
06/12/2024,KD,In Bruges,Muhammad,music,6,0.2
06/12/2024,KD,In Bruges,Muhammad,casting,7,0.5
06/12/2024,KD,In Bruges,Muhammad,wildcard,8,0.3
11/01/2025,ZA,Blindspotting,Becca,enjoyable,1,5
11/01/2025,ZA,Blindspotting,Becca,plot,2,1.5
11/01/2025,ZA,Blindspotting,Becca,acting,3,1.05
11/01/2025,ZA,Blindspotting,Becca,camera,4,0.6
11/01/2025,ZA,Blindspotting,Becca,themes,5,0.25
11/01/2025,ZA,Blindspotting,Becca,music,6,0.25
11/01/2025,ZA,Blindspotting,Becca,casting,7,0.4
11/01/2025,ZA,Blindspotting,Becca,wildcard,8,0
11/01/2025,BM,Blindspotting,Becca,enjoyable,1,5
11/01/2025,BM,Blindspotting,Becca,plot,2,1.7
11/01/2025,BM,Blindspotting,Becca,acting,3,1.3
11/01/2025,BM,Blindspotting,Becca,camera,4,0.9
11/01/2025,BM,Blindspotting,Becca,themes,5,0.5
11/01/2025,BM,Blindspotting,Becca,music,6,0.5
11/01/2025,BM,Blindspotting,Becca,casting,7,0.4
11/01/2025,BM,Blindspotting,Becca,wildcard,8,0.3
11/01/2025,KS,Blindspotting,Becca,enjoyable,1,5
11/01/2025,KS,Blindspotting,Becca,plot,2,1.5
11/01/2025,KS,Blindspotting,Becca,acting,3,1.2
11/01/2025,KS,Blindspotting,Becca,camera,4,0.6
11/01/2025,KS,Blindspotting,Becca,themes,5,0.5
11/01/2025,KS,Blindspotting,Becca,music,6,0.5
11/01/2025,KS,Blindspotting,Becca,casting,7,0.4
11/01/2025,KS,Blindspotting,Becca,wildcard,8,0.1
11/01/2025,KD,Blindspotting,Becca,enjoyable,1,5
11/01/2025,KD,Blindspotting,Becca,plot,2,1.2
11/01/2025,KD,Blindspotting,Becca,acting,3,1.5
11/01/2025,KD,Blindspotting,Becca,camera,4,0.85
11/01/2025,KD,Blindspotting,Becca,themes,5,0.4
11/01/2025,KD,Blindspotting,Becca,music,6,0.4
11/01/2025,KD,Blindspotting,Becca,casting,7,0.4
11/01/2025,KD,Blindspotting,Becca,wildcard,8,0.25
11/01/2025,LD,Blindspotting,Becca,enjoyable,1,5
11/01/2025,LD,Blindspotting,Becca,plot,2,1.2
11/01/2025,LD,Blindspotting,Becca,acting,3,0.95
11/01/2025,LD,Blindspotting,Becca,camera,4,0.5
11/01/2025,LD,Blindspotting,Becca,themes,5,0.5
11/01/2025,LD,Blindspotting,Becca,music,6,0.35
11/01/2025,LD,Blindspotting,Becca,casting,7,0.25
11/01/2025,LD,Blindspotting,Becca,wildcard,8,0.5
11/02/2025,ZA,The Report,Kurt,enjoyable,1,5
11/02/2025,ZA,The Report,Kurt,plot,2,0.8
11/02/2025,ZA,The Report,Kurt,acting,3,0.75
11/02/2025,ZA,The Report,Kurt,camera,4,0.3
11/02/2025,ZA,The Report,Kurt,themes,5,0.2
11/02/2025,ZA,The Report,Kurt,music,6,0.2
11/02/2025,ZA,The Report,Kurt,casting,7,0.25
11/02/2025,ZA,The Report,Kurt,wildcard,8,0
11/02/2025,MA,The Report,Kurt,enjoyable,1,5
11/02/2025,MA,The Report,Kurt,plot,2,1
11/02/2025,MA,The Report,Kurt,acting,3,0.8
11/02/2025,MA,The Report,Kurt,camera,4,0.5
11/02/2025,MA,The Report,Kurt,themes,5,0.1
11/02/2025,MA,The Report,Kurt,music,6,0.2
11/02/2025,MA,The Report,Kurt,casting,7,0.3
11/02/2025,MA,The Report,Kurt,wildcard,8,0
11/02/2025,KS,The Report,Kurt,enjoyable,1,5
11/02/2025,KS,The Report,Kurt,plot,2,1
11/02/2025,KS,The Report,Kurt,acting,3,1
11/02/2025,KS,The Report,Kurt,camera,4,0.5
11/02/2025,KS,The Report,Kurt,themes,5,0.2
11/02/2025,KS,The Report,Kurt,music,6,0.2
11/02/2025,KS,The Report,Kurt,casting,7,0.3
11/02/2025,KS,The Report,Kurt,wildcard,8,0
11/02/2025,KD,The Report,Kurt,enjoyable,1,5
11/02/2025,KD,The Report,Kurt,plot,2,1
11/02/2025,KD,The Report,Kurt,acting,3,0.6
11/02/2025,KD,The Report,Kurt,camera,4,0.2
11/02/2025,KD,The Report,Kurt,themes,5,0.1
11/02/2025,KD,The Report,Kurt,music,6,0
11/02/2025,KD,The Report,Kurt,casting,7,0.4
11/02/2025,KD,The Report,Kurt,wildcard,8,-0.5
15/03/2025,ZA,Mickey 17,Krishan,enjoyable,1,5
15/03/2025,ZA,Mickey 17,Krishan,plot,2,1.25
15/03/2025,ZA,Mickey 17,Krishan,acting,3,1.2
15/03/2025,ZA,Mickey 17,Krishan,camera,4,0.7
15/03/2025,ZA,Mickey 17,Krishan,themes,5,0.3
15/03/2025,ZA,Mickey 17,Krishan,music,6,0.25
15/03/2025,ZA,Mickey 17,Krishan,casting,7,0.3
15/03/2025,ZA,Mickey 17,Krishan,wildcard,8,0
15/03/2025,MA,Mickey 17,Krishan,enjoyable,1,5
15/03/2025,MA,Mickey 17,Krishan,plot,2,1.5
15/03/2025,MA,Mickey 17,Krishan,acting,3,1.2
15/03/2025,MA,Mickey 17,Krishan,camera,4,0.8
15/03/2025,MA,Mickey 17,Krishan,themes,5,0.2
15/03/2025,MA,Mickey 17,Krishan,music,6,0.3
15/03/2025,MA,Mickey 17,Krishan,casting,7,0.4
15/03/2025,MA,Mickey 17,Krishan,wildcard,8,0.5
15/03/2025,KD,Mickey 17,Krishan,enjoyable,1,0
15/03/2025,KD,Mickey 17,Krishan,plot,2,0
15/03/2025,KD,Mickey 17,Krishan,acting,3,1.5
15/03/2025,KD,Mickey 17,Krishan,camera,4,1
15/03/2025,KD,Mickey 17,Krishan,themes,5,0
15/03/2025,KD,Mickey 17,Krishan,music,6,0
15/03/2025,KD,Mickey 17,Krishan,casting,7,0.5
15/03/2025,KD,Mickey 17,Krishan,wildcard,8,0
15/03/2025,KS,Mickey 17,Krishan,enjoyable,1,5
15/03/2025,KS,Mickey 17,Krishan,plot,2,1.4
15/03/2025,KS,Mickey 17,Krishan,acting,3,1.25
15/03/2025,KS,Mickey 17,Krishan,camera,4,0.7
15/03/2025,KS,Mickey 17,Krishan,themes,5,0.25
15/03/2025,KS,Mickey 17,Krishan,music,6,0.1
15/03/2025,KS,Mickey 17,Krishan,casting,7,0.5
15/03/2025,KS,Mickey 17,Krishan,wildcard,8,0
02/05/2025,ZA,The Eight Mountains,Muhammad,enjoyable,1,5
02/05/2025,ZA,The Eight Mountains,Muhammad,plot,2,1.2
02/05/2025,ZA,The Eight Mountains,Muhammad,acting,3,1.1
02/05/2025,ZA,The Eight Mountains,Muhammad,camera,4,0.85
02/05/2025,ZA,The Eight Mountains,Muhammad,themes,5,0.4
02/05/2025,ZA,The Eight Mountains,Muhammad,music,6,0.4
02/05/2025,ZA,The Eight Mountains,Muhammad,casting,7,0.3
02/05/2025,ZA,The Eight Mountains,Muhammad,wildcard,8,0.1
02/05/2025,MA,The Eight Mountains,Muhammad,enjoyable,1,5
02/05/2025,MA,The Eight Mountains,Muhammad,plot,2,1.2
02/05/2025,MA,The Eight Mountains,Muhammad,acting,3,1.1
02/05/2025,MA,The Eight Mountains,Muhammad,camera,4,1
02/05/2025,MA,The Eight Mountains,Muhammad,themes,5,0.3
02/05/2025,MA,The Eight Mountains,Muhammad,music,6,0.3
02/05/2025,MA,The Eight Mountains,Muhammad,casting,7,0.5
02/05/2025,MA,The Eight Mountains,Muhammad,wildcard,8,0.3
02/05/2025,KS,The Eight Mountains,Muhammad,enjoyable,1,5
02/05/2025,KS,The Eight Mountains,Muhammad,plot,2,1.15
02/05/2025,KS,The Eight Mountains,Muhammad,acting,3,1.4
02/05/2025,KS,The Eight Mountains,Muhammad,camera,4,1
02/05/2025,KS,The Eight Mountains,Muhammad,themes,5,0.25
02/05/2025,KS,The Eight Mountains,Muhammad,music,6,0.2
02/05/2025,KS,The Eight Mountains,Muhammad,casting,7,0.5
02/05/2025,KS,The Eight Mountains,Muhammad,wildcard,8,0
20/01/2026,ZA,Bugonia,Zelie,enjoyable,1,5
20/01/2026,ZA,Bugonia,Zelie,plot,2,1
